directed_at_screen_name,directed_at_congress,directed_at_gender,directed_at_interbloque,id_str,datetime,text,Slurs,Target,Main category,Threat,Sexually Explicit,Misoginy,Comment,Review
mirtatundis,D,F,Frente de Todos,id_1207764164330098694,12/19/19 20:46,No hay otra te dice... mientras ella sigue cobrando fortunas,,Other individual,Criticism,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1218000229695467520,1/17/20 2:40,"Los derechos no se definen, se protegen y garantizan... les chorrea el fascismo, pero esta vez estamos esperando que se animen a pasarse de brutos y autoritarios y esto será Bolivia",,,Hostility,No,No,No,,
MoreauLeopoldo,D,M,Frente de Todos,id_1207823085782601729,12/20/19 0:40,Todos son putos con culo ajeno... Hagan caridad con la de ustedes políticos ladrones garcas e hipócritas,"ladrones, garcas, hipocritas",,Hostility,No,No,No,,
marioraulnegri,D,M,Juntos por el Cambio,id_1234822245941420035,3/3/20 12:45,"Buen día Luna. Pasa que teniendo tanto poder, empresas, etc, hasta montón de acciones en YPF, etc, que muchos no saben, limaron 4 años a Macri, no lo dejaron gobernar. Son la peor 💩 los que están en el poder ahora. Todos los males en Argentina es culpa de éstos degenerados.",degenerados,,Hostility,No,No,No,,
alevigo,D,F,Federal,id_1233531751055708163,2/28/20 23:17,pic.twitter.com/EVpjWnzxF2,,,None,,,,,
SergioMassa,D,M,Frente de Todos,id_1212087563797835776,12/31/19 19:06,La verdad quisiera nos dejar afuera a unos cuantos,,,None,,,,,
LaspinaL,D,M,Juntos por el Cambio,id_1234436638920630272,3/2/20 11:13,"En irlanda el plesbicito fue sobre ña Constitución, burrrrrrro",burro,,Hostility,No,No,No,,
gabicerru,D,F,Frente de Todos,id_1226531614467002369,2/9/20 15:41,"Sos una vergüenza, en un país serio no podrías estar en ningún cargo!!!",sos una verg�enza,,Hostility,No,No,No,,
Facundo_Moyano,D,M,Frente de Todos,id_1212480329170247680,1/1/20 21:06,""" El Irlandés"" ecxelente film. pero tengo miedo q tu papá  le haga juicio a  Scorsese y hasta al mismísimo Al Pacino!!!!",,,None,,,,,
,,,,id_1227710779207671816,2/12/20 21:47,Murió otro Niño por desnutrición ... Cuántos más tiene que haber para que un gobierno.. el que sea se haga cargo... Bajen el gasto público y mejoren la calidad de vida de la gente #ArgentinaDePie #desnutricion,,,None,,,,,
slospennato,D,F,Juntos por el Cambio,id_1232259710809780226,2/25/20 11:03,"Cortando pescado para vender, a puertas cerradas.",,,None,,,,,
laurmachado,S,F,Juntos por el Cambio,id_1206599316544131073,12/16/19 15:37,"Gracias, Laura. Hay que tratar de que no llegue al Senado, que no puedan comprar Diputados.",,,None,,,,,
,,,,id_1207252574602174468,12/18/19 10:53,"No estoy de acuerdo con las medidas que está gente hace. Gracias que supimos votar a nuestros representantes que van a luchar para que los carroñeros no puedan llevar lo que queda. Gracias Sr/s diputados ,Sena Dores. .  y todos los que componen al senado. Gracias, defiendanos",,Other plural,Hostility,,,,,
,,,,id_1205094489360125955,12/12/19 11:58,"SI CAYARON EN ESTOS 4 AÑOS NO TIENE ALTURA MORAL PARA DENUNCIAR UN CARAJO.... PURAS OPERETA MEDIÁTICAS SINVERGÜENZAS.... EMPOBRECIERON A MILLONES.... ESO NO LO DENUNCIAS, LACRA","sinverguenzas, lacra",,Hostility,No,No,No,,
SergioMassa,D,M,Frente de Todos,id_1217646803555966976,1/16/20 3:16,"Estaria bueno que explicara de que vivio estos dos ultimos años, no ejerce la profesion, y solo en blanco tiene un cargo trucho en una Universidad",,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1226564235842506752,2/9/20 17:51,"Esta ""mujer""ademas de estar ACUSADA de ser JEFA de UNA ASOCIACION ILICITA,LAVADO de DINERO junto a SUS HIJOS,de haber SAQUEADO el ESTADO,CORRUPTA,DELIRANTE,BASTARDA.Que responda ANTE LA JUSTICIA,NO politicamente y q demuestre q es inocente.Desde q lugar habla","corrupta, delirante, bastarda",Other individual,Hostility,No,No,No,,
marioraulnegri,D,M,Juntos por el Cambio,id_1210941416291098624,12/28/19 15:11,Que los bajen!!!!,,,None,,,,,
,,,,id_1204152302245953547,12/9/19 21:34,Y justo el desagradable de Albert hablando de agresividad ?,desagradable,Other individual,Hostility,No,No,No,,
,,,,id_1234093519733694465,3/1/20 12:29,#TodosConAlberto #AsambleaLegislativa2020 #AperturaDeSesiones #ArgentinaDePie pic.twitter.com/xo4tKKY1c1,,,None,,,,,
,,,,id_1235290017360162816,3/4/20 19:44,"Sos un copado, Abuelo Muy Visible !!!",,,None,,,,,
,,,,id_1236812628758011906,3/9/20 0:34,"OJALÁ INTERVENGA ALBERTO.EN SAN PEDRO DE JUJUY EN EL HOSPITAL GUILLERMO PATERSÓN,NO TIENEN NI ASPIRINETAS PARA LOS POBRES!!!",,,None,,,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1207788482845904897,12/19/19 22:23,Es indignante! Que sean ustedes  los que se hagan los indignados. Hijas/ os de puta,hijas de puta,,Hostility,No,No,No,,
,,,,id_1208337874736861184,12/21/19 10:46,✌,,,None,,,,,
gracielaocana,D,F,Juntos por el Cambio,id_1212767287205343233,1/2/20 16:07,Una inmoralidad! Para este entonces Macri ya había devaluado un 30% y llenado los bolsillos de sus amigos. Y todo sin dejar la reposera.,,Other individual,Hostility,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1218589379259699201,1/18/20 17:42,Porqué es discriminatoria la verdad ¡ A quien ofende ! Explicalo...🤔,,,None,,,,,
SergioMassa,D,M,Frente de Todos,id_1237010558752186369,3/9/20 13:41,"Sergio, podes actualizar la informacion por favor? Estamos preocupados.   Gracias!",,,None,,,,,
NicolasdelCano,D,M,PTS -Frente de Izquierda,id_1236474298887475202,3/8/20 2:10,LA ÚNICA ALEGRÍA CON BELGRANO FUE EL 26/06/2011 Y NADA MÁS,,,None,,,,,
,,,,id_1213114999872409600,1/3/20 15:08,Junto al presidente  al ministro  recorrimos el rompehielos ARA Almirante Irízar que se prepara para comenzar la segunda etapa de la Campaña Antártica de Verano 2019-2020.,,,None,,,,,
gabicerru,D,F,Frente de Todos,id_1213095031126536192,1/3/20 13:49,ojala que en este gobierno se pueda dar una reforma en los contenidos educativos. La educación ha ido empeorando año tras año. No se puede seguir con modelos de escuelas de enseñanza media.,,,None,,,,,
SergioMassa,D,M,Frente de Todos,id_1207764128674258945,12/19/19 20:46,"""los voy a meter presos a TODOS"" , ustedes son una mierda.",son una mierda,plural,Hostility,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1225449233857351682,2/6/20 16:00,Jajajajajajajajajajjajajaajajajjajajajajajajajajajajajaja cono no hacen paro ahora arman operetas? JAJAJAJAJAJA,,Other plural,Hostility,,,,,
,,,,id_1237457219882532867,3/10/20 19:16,🙈🤦🏻‍♀️🙆‍♀️🤷‍♀️,,,None,,,,,
omarperotti,S,M,Frente de Todos,id_1226257472496775175,2/8/20 21:32,"Sain, escribe sin leer. Ni autocríticas, ni mantiene sus dichos. Es solo una parodia. No aplica nada de lo que ""escribió"". Tendría que haber sido actor de comedias.",,Other individual,Hostility,No,No,No,,
,,,,id_1204476225395269632,12/10/19 19:01,MAS JUNTOS QUE NUNCA 🙏. NO CEDAN LA JUSTICIA 🙏 A VOLVER EN 4 AÑOS POR FAVOR.,,,None,,,,,
,,,,id_1221124894840315905,1/25/20 17:37,Descerebrada!!!Enferma fanática como tu nefasto padre!,"descerebrada, enferma, fanatica, nefasto",,Hostility,No,No,No,,
,,,,id_1225484597636587522,2/6/20 18:21,Dejen el teatro 🎭,,,None,,,,,
danielscioli,D,M,Frente de Todos,id_1233173485943492613,2/27/20 23:34,Informate Maria  hace efectiva su renuncia a partir del 3 de marzo. Sería bueno que vayan preparando el pedido de disculpas.,,,None,,,,,
,,,,id_1216028699239337984,1/11/20 16:06,"Ya sabemos q ELLOS son negadores seriales.Ya lo dijeron antes de asumir,q los informes del Gob eran todas Mentiras Tienen q mostrarse, es su deber y plantar posiciones no dejar a la gte abandonada en una guerra en las redes  Si la estrategia es el Silencio Olvidense q los voten",,Other plural,Hostility,No,No,No,,
fsuarezlastra,D,M,Juntos por el Cambio,id_1233078511759495168,2/27/20 17:16,"Y si hacemos un cursito acelerado sobre el funcionamiento de las cámaras  ? El nombramiento del Sr. Scioli no ha sido publicado en el Boletín Oficial, ergo ....",,,None,,,,,
pau_oliveto,D,F,Juntos por el Cambio,id_1204381977085915136,12/10/19 12:46,No tenés cara,no tenes cara,,Hostility,No,No,No,,
FilmusDaniel,D,M,Frente de Todos,id_1207792548728705030,12/19/19 22:39,No digas pavadas Filmus!!! Seguí participando capaz te dan un cargo  Otra vez j..a la clase media!!! Si quieren nos vamos y les regalamos el país! #VamosElCampo,,,Hostility,No,No,No,,
gabicerru,D,F,Frente de Todos,id_1218684077680865280,1/18/20 23:58,"Cada vez que tuiteas demostrás lo ignorante, necia,iletrada, pobre ser, ya que no tenés estudios por lo menos googlea y desasnate antes de escribir y hacer que nos cag.... de risa de vos.","ignorante, necia, iletrada, pobre ser",,Hostility,No,No,No,,
elisacarrio,D,F,Juntos por el Cambio,id_1219408236526424064,1/20/20 23:55,"La gente te dejo de creer, Macri lo logro. Los medios casa vez te bancan menos porque no quieren quedar pegados. #novolvesmas perdiste todo capital político que tenías!",,,Hostility,No,No,No,,
Facundo_Moyano,D,M,Frente de Todos,id_1206782118342397954,12/17/19 3:44,Y la clase de dirigentes.... decía tu viejo alguna vez q el champán se Toma entre amigos y no con las patronales .... Así empiezan desde abajo!!,,,None,,,,,
omarperotti,S,M,Frente de Todos,id_1234171761123610625,3/1/20 17:40,"No soy socialista, que triste ser peronista",,Other plural,Hostility,No,No,No,,
,,,,id_1222851470137135111,1/30/20 11:58,"ay Gabi, seguís cobrando del Estado y sos tan ignorante! informate bien, la deuda corresponde a más de un gobierno. Está bien el discurso para la gilada, para el resto no! laburá y por sobre todo, instruite un poco, patética","ignorante, patetica",,Hostility,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1232176884684853250,2/25/20 5:33,"Querido cacha, quien era la que cantaba en el micrófono? Gracias",,,None,,,,,
MoreauLeopoldo,D,M,Frente de Todos,id_1207313595530448897,12/18/19 14:56,Es lo que hicieron en 4 años. Hay que meter DNU y listo,,,None,,,,,
,,,,id_1228327337235828741,2/14/20 14:37,Repugnantes como los K. Basuras.,"repugnantes, basuras",plural,Hostility,No,No,No,,
CarlosMenem_LR,S,M,Frente de Todos,id_1209685688259665921,12/25/19 4:01,Para cuando el cohete a la luna maestro jsjsjs,,,None,,,,,
,,,,id_1223371664240586752,1/31/20 22:25,"Che Espinoza, mataron a un cajero de banco en tu municipio, no sé, ocupate, forro",forro,,Hostility,No,No,No,,
felipe_sola,D,M,Frente de Todos,id_1209353081651113985,12/24/19 6:00,Sigan mintiendo,,plural,Hostility,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1225810504700092417,2/7/20 15:56,"Pegarle una puteada a Cristina,EBE,a la carloto o a cualquier feminista y verás q no hacen ningún sinsponcio para cruzificarte en plaza de mayo,en menos de 24 horas sale el dictamen en tu contra",,,Hostility,,,y,,
elisacarrio,D,F,Juntos por el Cambio,id_1234266610610900994,3/1/20 23:57,"El odio es de ustedes Cambiemos Juntos Por el chorreo ,de mi no te despidas espero deseo hagan justicia con vos con las garantías debidas las q no gozaron todas y todos los presos K a quien vos perseguiste mintiendo y saqueando toda la Patria",,,Hostility,No,No,No,,
luispetri,D,M,Juntos por el Cambio,id_1213307721740685312,1/4/20 3:54,La ministra de seguridad es un imbécil importante,imbecil,Other individual,Hostility,No,No,No,,
vikidonda,D,F,Frente de Todos,id_1221204161422856192,1/25/20 22:52,"entonces que el derecho sea para todos y no solo todos, a mi tampoco me representas cada vez que me dicen odiadora, oligarca sin conocer mi sensibilidad, a mi tampoco me corras porque tu ley no es IGUALITARIA","odiadora, oligarca",,Criticism,No,No,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1215942914838290433,1/11/20 10:25,"Tarde, ya la Campora agarro el correo.",,,None,,,,,
,,,,id_1223283955132260352,1/31/20 16:36,Plata hay en #chubut mira ma$$oni el despilfarro de funcionarios que tiene para la payasada de su ministerio.     vende humo a ustedes radical encubierto.,,Other individual,Hostility,No,No,No,,
RossiAgustinOk,D,M,Frente de Todos,id_1214499298274136065,1/7/20 10:49,"Nota con  ministro de  , en #NNQO: Antártida, Irízar, ARA San Juan, conflicto en Medio Oriente, cambio de políticas para el ministerio. 👇",,,None,,,,,
,,,,id_1237032307971837955,3/9/20 15:07,"Macri renunciá!!! Ah, cierto que ya no gobierna.",,,None,,,,,
,,,,id_1228824986573512705,2/15/20 23:34,"Sabes que no? sabes porque? Porque, los políticos se aseguran, votando sus jubilaciones de privilegio, los ciudadanos comunes aportamos para bancar a estos chorros",,Other plural,Hostility,No,No,No,,
SergioMassa,D,M,Frente de Todos,id_1207716778249510912,12/19/19 17:38,Acá tenes repuesta de tu pitonisa,,,None,,,,,
pau_oliveto,D,F,Juntos por el Cambio,id_1233336012950196225,2/28/20 10:19,Gracias Scioli!!! Jugando para el pais !!! ✌️✌️✌️ y para Paulita y el resto del Gorilaje !! La tienen adentro forros,"la tienen adentro, forro",plural,Hostility,No,Yes,No,,
pau_oliveto,D,F,Juntos por el Cambio,id_1225445385105215489,2/6/20 15:45,Desgastando??? A la forra más grande y cínica que endeudó la provincia vos mejor...preparate cuando tú amigo D'Alessio hable Pau ustedes rompieron todo quebraron todo así que lo ideal sería guardar tu cinismo,"forra, cinica",,Hostility,No,No,No,,
,,,,id_1226911678241148934,2/10/20 16:51,"#AHORA en  | ""Dentro de 6 años voy a ser oficialmente una adulta mayor. Yo no voy a ir a un centro de jubilados, no hay dispositivos pensados para nosotras. Tenemos que pensar de qué manera vamos a divertirnos las nuevas viejas"". #LaRevoluciónDeLasViejas #MareaPlateada",,,None,,,,,
LicDanielArroyo,D,M,Frente de Todos,id_1233205241648230400,2/28/20 1:40,Uds. son basura. Cínico.,"son basura, cinico",,Hostility,No,No,No,,
Gra_Landriscini,D,F,Frente de Todos,id_1236962592205266949,3/9/20 10:30,"Habría que estudiar un poco antes de largarse a decir semejantes boludeces, el modelo ""neoliberal"" aplicado en Chile hizo salir a ese país de la miseria, el estado actual tiene en su espalda a un Social Demócrata y una Nacional Socialista",,,Criticism,,,,,
,,,,id_1230894109864361984,2/21/20 16:36,Ni Fernando esto es es una dictocracia,,,None,,,,,
pau_oliveto,D,F,Juntos por el Cambio,id_1233139906215632898,2/27/20 21:20,Vallan a los hechos.  No es hora de tibios,,,None,,,,,
felipe_sola,D,M,Frente de Todos,id_1222311616462630917,1/29/20 0:12,Encuentro de dos pioneros  #Hay2019 #EsConTodos,,,None,,,,,
,,,,id_1235295686649925632,3/4/20 20:06,"O Brasil é uma democracia presidencialista. O Rodrigo Maia quer o parlamentarismo, porém não tem condições de falar em nome de ninguém. O povo já decidiu uma vez pelo presidencialismo.",,,None,,,,,
elisacarrio,D,F,Juntos por el Cambio,id_1209511290986803203,12/24/19 16:28,Gracias por tu capacidad y esfuerzo!!!!!,,,None,,,,,
SergioMassa,D,M,Frente de Todos,id_1236035690569351170,3/6/20 21:07,"Mas vá caçar o que fazer ao invés de dar uma de primeiro ministro na Espanha e receber um mafioso argentino, nhonho!",,,None,,,,,
RossiAgustinOk,D,M,Frente de Todos,id_1237858456758968321,3/11/20 21:50,Ojalá se levanten las fuerzas armadas,,,None,,,,,
pau_oliveto,D,F,Juntos por el Cambio,id_1215778319049863169,1/10/20 23:31,Si en La Matanza no hubieran invertido a los chetos se los hubieran devorado con papas,,,None,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1233421816573693952,2/28/20 16:00,Y d dónde lo sacaste d Wikipedia? Jajaja,,,None,,,,,
vikidonda,D,F,Frente de Todos,id_1224159063992344576,2/3/20 2:33,Hace falta q le paguemos el viaje a ornella?,,,None,,,,,
LucilaLehmann,D,F,Juntos por el Cambio,id_1206062470621749249,12/15/19 4:04,"Yo voy a pasar por la 9 , si cortan la voy a ver si los veo ..",,,None,,,,,
,,,,id_1210692786917433351,12/27/19 22:43,Ya les pateó el culo EEUU x Evo.,,plural,Hostility,,,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1207076627269799936,12/17/19 23:14,La gente votó por cambiar el desastre que hicieron. Inútiles,inutiles,plural,Hostility,No,No,No,,
MariaLujan_Rey,D,F,Juntos por el Cambio,id_1235767349678157827,3/6/20 3:21,Organizemos marcha en tribunales o comodoro py.,,,None,,,,,
FilmusDaniel,D,M,Frente de Todos,id_1210304113315110912,12/26/19 20:59,"Perdón, escribí prólogo y quería decir resumen. Muy interesante el resumen publicado en la web de EDICIONES UNGS.",,,None,,,,,
JosefaMendo,D,F,Juntos por el Cambio,id_1220033107182657546,1/22/20 17:18,"Esto es literalmente comunismo. Los individuos ya no existen, solo somos peones del Estado. Lamentable.",,,None,,,,,
FilmusDaniel,D,M,Frente de Todos,id_1222175728273444871,1/28/20 15:12,Normal argentine brainwashed lunacy..,,,None,No,No,No,,
luispetri,D,M,Juntos por el Cambio,id_1207142857066340354,12/18/19 3:37,Mañana #18DTodosAlCongreso #18DCacerolazoNacional #18DPorLosJubilados,,,None,,,,,
,,,,id_1228632295197859840,2/15/20 10:49,Ustedes hablan en serio?Que toman?,,plural,Hostility,No,No,No,,
,,,,id_1233122351354720258,2/27/20 20:10,deberias renunciar x cagarte en todos y cada uno de los ciudadanos y vos  no tenes verguenza,no tenes verg�enza,,Hostility,No,No,No,,
,,,,id_1209830054148083717,12/25/19 13:35,"Que esta Navidad nos encuentre unidos y en paz, para seguir construyendo una sociedad justa y de iguales  ¡Felicidades y abrazo fraterno para todos! 🤗",,,None,,,,,
,,,,id_1208735002852237312,12/22/19 13:04,"#Entrevista | Tenemos que pensarnos como sociedad recíprocamente, tenemos que entender que para que uno pueda desarrollar su felicidad individual tiene que poder desarrollarse la felicidad colectiva.   #BuenDomingo #ArgentinaDePie",,,None,,,,,
TotyFlores,D,M,Juntos por el Cambio,id_1207609862680727553,12/19/19 10:33,"No importa que obra hagan-En Vte lopez sobre Ugarte se hicieron obras de desagote pluvial...y ""algunos"" vecinos barren sus comercios hacia la vereda y la vereda hacia los desagotes mas cercanos...despues se quejan de la inundacion...",,,None,,,,,
