directed_at_screen_name,directed_at_congress,directed_at_gender,directed_at_interbloque,id_str,datetime,text,Slurs,Target,Main category,Threat,Sexually Explicit,Misoginy
luanavolnovich,D,F,Frente de Todos,id_1217244505839165440,1/15/20 0:38,LA UTILIZACIÓN del EFECTO DE PREVENCIÓN Y EDUCACIÓN  EN POLÍTICAS PÚBLICAS REALZA EL SENTIDO DEL CUIDADO A UNA  SOCIEDAD EN CRECIMIENTO!! IBTSALUD ACOMPAÑA,,,None,,,
,,,,id_1218309325107748864,1/17/20 23:09,Felicitaciones 💞💞,,,None,,,
,,,,id_1207089139499311106,12/18/19 0:04,"Voy a seguir críticando las cosas q están mal y es mí derecho, si a vos te gusta relajarte ahora mientras te devaluan un 30% es tu problema, relajate vos pero no me vengas a decir lo q yo debo hacer o decir, bien de facho es eso",facho,,Criticism,No,No,No
,,,,id_1234450255049084929,3/2/20 12:07,"Grande mi intendente presente, unidos y organizados 👏",,,None,,,
elisacarrio,D,F,Juntos por el Cambio,id_1209548974840901632,12/24/19 18:58,Bendiciones señora Lilita.,,,None,,,
,,,,id_1208119281906540544,12/20/19 20:17,"GENTE, no les dan ganitas, de ir a buscar, uno por uno, a sus casas.. Y usar LA GUILLOTINA",,Other plural,Hostility,Yes,No,No
felipe_sola,D,M,Frente de Todos,id_1217630188265189378,1/16/20 2:10,Alguien lo felicito al hombre por semejante  puntería? jajajaja Ud. está para otra cosa no se enteró?,,,None,,,
,,,,id_1219404431969656832,1/20/20 23:40,Callate montonera villera de cuarta ordinaria como la jefa de la banda criminal   delincuentes,"callate, villera de cuarta, ordinaria",,Hostility,No,No,No
,,,,id_1221923889791545351,1/27/20 22:32,"La forma predilecta de los nuevos antisemitas para expresar su judeofobia es decír que el sionismo e Israel son nazis. No sabemos bien a qué exterminio se refiere este sujeto, la población Palestina en Gaza y Cisjordania se multiplicó por 5 desde 1948. Queda claro quien es nazi.",,Other plural,Hostility,No,No,No
,,,,id_1216029827972706305,1/11/20 16:11,Es lo q logro Mauri y Mariu!!! En ek 2015 los vote!!!,,,None,,,
LicDanielArroyo,D,M,Frente de Todos,id_1208388027699081216,12/21/19 14:05,yo te invito a que dejen de robar😉 sinvergüenzas,sinverguenzas,,Hostility,No,No,No
MartinLlaryora,D,M,Federal,id_1204960143848411136,12/12/19 3:04,"Gracias a ustedes por permanecer activos, mirando y reclamando. Hace falta eso desde la sociedad. También hacen falta ahora nuevos funcionarios que estén en redes contando y explicando lo que sea necesario.",,,None,,,
gabicerru,D,F,Frente de Todos,id_1217381051904987137,1/15/20 9:40,"Tal cual la deuda la genero Scioli, tienen limites para mentir ya q nuestra querida gobernadora dejo todo escrito. Relato q divide,relato mentiroso,relatos y más relatos Por que tanta hipocrecia y resentimiento? Son perversos",perversos,Plural,Hostility,No,No,No
vikidonda,D,F,Frente de Todos,id_1217549859991040001,1/15/20 20:51,un achero santiagueño con tetas !   ups.,,,Hostility,,y,
MoreauLeopoldo,D,M,Frente de Todos,id_1217816393044910080,1/16/20 14:30,Seguro sos k,,,None,,,
felipe_sola,D,M,Frente de Todos,id_1214622318527467521,1/7/20 18:58,"Canciller, por si no lo ha visto el camarada Diosdado le manda su mensaje",,,None,,,
MariaLujan_Rey,D,F,Juntos por el Cambio,id_1235342103166808064,3/4/20 23:11,Empezó la Injusticia,,,None,,,
,,,,id_1228063111204216834,2/13/20 21:07,Un desastre el gobierno...,,Other plural,Criticism,No,No,No
elisacarrio,D,F,Juntos por el Cambio,id_1211811294942248960,12/31/19 0:48,que nos puede decir de esto? Me consigue una bolsita de fafafa? Para la fiesta vio?,,,None,,,
vanemassetani,D,F,Frente de Todos,id_1235007495287996417,3/4/20 1:01,Feliz cumple  🎂💜,,,None,,,
marioraulnegri,D,M,Juntos por el Cambio,id_1210704701492269057,12/27/19 23:31,Mientras que la plata no aparezca por otro lado como en viejas épocas!!!,,,None,,,
gabicerru,D,F,Frente de Todos,id_1214720447373283330,1/8/20 1:28,La miseria humana aún me sorprende,,,None,,,
luispetri,D,M,Juntos por el Cambio,id_1212079835633344513,12/31/19 18:35,"Y se la metieron, con su movilidad le sacaron $100.000.000.000 a los jubilados y encima estos perdieron 25% de poder adquisitivo",,Other plural,Criticism,No,No,No
gabicerru,D,F,Frente de Todos,id_1208190479659151360,12/21/19 1:00,"Laburo como una bestia , la pqtp , saquense ustedes de su dieta, chorros de mierda","la pqtp, chorros de mierda",Plural,Hostility,No,No,No
,,,,id_1213867839989387267,1/5/20 17:00,"yo no se a quien comentarle,pero hace unos días que aparecen mensajes relacionados a ex policias y ex militares,atacabdo al gobierno de Alberto Fernández,me preocupa si me pasa solo a mi,y mas me preocupa si les pasa a muchos y no lo dicen.",,,None,,,
vikidonda,D,F,Frente de Todos,id_1234211371983810563,3/1/20 20:18,Son un gobierno de procesados por corrupción!!!,,Plural,Criticism,No,No,No
marioraulnegri,D,M,Juntos por el Cambio,id_1232879269329633281,2/27/20 4:04,Perfecto Negri la Republica se defiende los votamos para q los k no se lleven todo x delante,,,None,,,
,,,,id_1234154694873952263,3/1/20 16:33,Pasas a dar la leccion y la profe que no te aguanta ni te mira. Huele popo kris?,,,Hostility,No,No,No
marioraulnegri,D,M,Juntos por el Cambio,id_1233139593903591425,2/27/20 21:19,pic.twitter.com/MUQINK8OhL,,,None,,,
GracielaCamano,D,F,Federal,id_1207999332399681536,12/20/19 12:20,la verdad te creía cuando te separaste de Massa una excelente diputada hoy demostraste q sos igual a el por plata ojo la gente ya empieza escrarte entregaste por ese viejo a la patria eso se llama Traicionera según la constitución sos igual a el,traicionera,,Hostility,No,No,No
IngridJetter,D,F,Juntos por el Cambio,id_1207776710676144128,12/19/19 21:36,Esa misma diputada estaba hablando ahora en cronica obvio lo cambie🙄🙄,,,None,,,
,,,,id_1218322389949435905,1/18/20 0:01,"Muy contentos de garantizar derechos al entregar hoy 279 Resoluciones de Adjudicación a las familias que habilitan las viviendas del Barrio Tupac Amaru, en Alto Comedero.",,,None,,,
gracielaocana,D,F,Juntos por el Cambio,id_1231410158712041475,2/23/20 2:47,"El #ARASanJuan.. 44, Iron Mountain, los gendarmes que murieron en la ruta, Sandra, Rubén , los operarios de Ezeiza, Santiago, Rafael Nahuel, los Wichis, nuestros viejitos y chicos que fallecieron de hambre y enfermos.. Etc, etc, etc. Ud es flor de #Cinica y #Nefasta","flor de cinica, flor de nefasta",,Hostility,No,No,No
marioraulnegri,D,M,Juntos por el Cambio,id_1230913369110171649,2/21/20 17:53,Que vuelvan ya los 47000 millones q dejaron fugar en el gobierno de Mauri a las reservas del BCRA solo así será justicia,,,Criticism,No,No,No
elisacarrio,D,F,Juntos por el Cambio,id_1234613954615353344,3/2/20 22:57,Gracias x tanto,,,None,,,
,,,,id_1204939540336656385,12/12/19 1:42,"Felicito al Gobernador  y a la ViceGobernadora  que hoy asumieron las jefaturas de nuestra querida Provincia de Santa Fe. Que el diálogo y la búsqueda de acuerdos sean el camino, y prime siempre, en pos del bienestar de  tod l Santafesin",,,None,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1207435612921507840,12/18/19 23:00,Te hacé búlin vo' sola amea,,,Criticism,No,No,No
,,,,id_1236338955970383873,3/7/20 17:12,Muy boludo sos! No nos extinguimos de pedo!,boludo,,Hostility,No,No,No
pau_oliveto,D,F,Juntos por el Cambio,id_1219073881694261250,1/20/20 1:47,devolve las 400 lucas chorrrrraaaaaaa!!!!,chorra,,Hostility,No,No,No
Leonardo_Grosso,D,M,Frente de Todos,id_1206598589386043397,12/16/19 15:34,"De acuerdo pero campesinos son los que tienen un par de hectáreas, en este caso estamos hablando de pooles sojeros.",,,None,,,
TotyFlores,D,M,Juntos por el Cambio,id_1230608696528560134,2/20/20 21:42,"Hoy se cumplen 10 años de la represión que sufrimos en manifestación pacífica defendiendo fuente de trabajo en San Martín.Palazos , balas de goma , gases y rotura de cabeza al dip.  .Gracias por defender a los trabajadores hasta con el cuerpo..#ComoCobramosEseDia",,,None,,,
MarianaZuvic,D,F,Juntos por el Cambio,id_1230972558926897152,2/21/20 21:48,"Che Marianita contarme algo de tu ex, el Senador Eduardo Costa (UCR/PRO) el mismo que plantó un testigo falso en el caso Angeles, te acordas....y te venís hacer la hermana Carmelita, llamate a silencio.....hueca.!",hueca,,Hostility,No,No,No
gabicerru,D,F,Frente de Todos,id_1208048053485285378,12/20/19 15:34,"uds. se bajaron el sueldo para ganar un poco menos? vos donás un % de tu plata a los pobres jubilados a los q le están metiendo la mano en el bolsillo? Es fácil ser solidario con la $ ajena CARADURA, SINVERGÜENZA VOS Y TODA LA RUNFLA Q TE ACOMPAÑA #NoALaEmergenciaEconomica","caradura, sinverguenza",,Hostility,No,No,No
RossiAgustinOk,D,M,Frente de Todos,id_1207710740624400385,12/19/19 17:14,esto sigue siendo así o cambio con el nuevo gobierno?,,,None,,,
SergioMassa,D,M,Frente de Todos,id_1217926019312689153,1/16/20 21:46,massa oligaca hijo politico de alsogaray renuncia vos estas lleno de odio como todos los kk,kk,,Hostility,No,No,No
,,,,id_1235082648306868224,3/4/20 6:00,"A que no lo hace ,LA CAMPORA MANDA,POROTA MANDA, MAXI MANDA, HASTA EL PELOTUDO DE PARRILLI MANDA, EL NO ES NADA, ULTIMATUN ,LE DIO LA JEFA ,EL MO MANDA NADA",pelotudo,other individual,Hostility,No,No,No
luispetri,D,M,Juntos por el Cambio,id_1207317650386432000,12/18/19 15:12,Ese era el gancho p.los otros 84 articulos....,,,None,,,
,,,,id_1207338267991035905,12/18/19 16:34,"que lindo que la derecha joven tenga espacio en el TV!  Ustedes no entienden de estrategia, solo de marchas y movilizaciones sin ningún sentido práctico excepto ser siempre funcionales a los que tienen más poder que todos: la derecha.",,Plural,Criticism,No,No,No
,,,,id_1207700109384978433,12/19/19 16:31,"Y vos, Ferchu, pensás laburar o solo tuitear? Abrazo",,,Hostility,No,No,No
MariaLujan_Rey,D,F,Juntos por el Cambio,id_1235310037201031177,3/4/20 21:03,"Espero que tengan buenas sillas, no se nota voluntad en la justicia para hacer justicia.",,,None,,,
danielscioli,D,M,Frente de Todos,id_1234288615343128576,3/2/20 1:25,EL REY DE LA SARAZA! MENTIROSO HDPeronista😠😡  pic.twitter.com/SjZzXuzzvk,"rey de la saraza, mentiroso, hdp",,Hostility,No,No,No
mirtatundis,D,F,Frente de Todos,id_1212559411702587392,1/2/20 2:21,"En el gobierno de CFK....cuando conseguí que me recibieran en casa rosada pone este tema...no puede llegar por mi enfermedad. Y todo quedó en la nada de nuevo. Y usted siempre promete ayudarnos....para cuando??? Somos viejos, enfermos y discapacitados!!!",,,Criticism,No,No,No
omardemarchi,D,M,Juntos por el Cambio,id_1223131171657322496,1/31/20 6:29,El que habla es el diputado  👏👏👏 Vía,,,None,,,
vikidonda,D,F,Frente de Todos,id_1205948276614352896,12/14/19 20:30,"Lili siempre con el que gana,",,,None,,,
elisacarrio,D,F,Juntos por el Cambio,id_1226697017499570176,2/10/20 2:38,Tu silencio es salud para todos los argentinos Lilita,,,Hostility,No,No,No
,,,,id_1236650195708006401,3/8/20 13:49,Siiiiiii🙏🙏🙏,,,None,,,
ItaiHagman,D,M,Frente de Todos,id_1208405353580449795,12/21/19 15:14,"Falso. No tiene ninguna importancia pero la RAE acepta ""presidenta"".",,,None,,,
gabicerru,D,F,Frente de Todos,id_1227778147338346496,2/13/20 2:14,Sra. Ud. Esta bien o se come los mocos ? Déjese de publicar pavadas que cobra un sueldo de privilegio cuando hay argentinos que no tienen para comer. Que control hay que el ministro dice ? Hicieron una devaluación monstruosa ni hablar de la inflación. Póngase a trabajar.,,,Hostility,No,No,No
NicolasdelCano,D,M,PTS -Frente de Izquierda,id_1233131809455714316,2/27/20 20:48,Andá a abstenerte.,,,None,No,No,No
,,,,id_1235504160453341184,3/5/20 9:55,Volvé  Bolivia pibe!!,,,None,,,
,,,,id_1233913626987286531,3/1/20 0:35,"Desde ya que ""Queremos saber lo que han dejado ""ahora pregunto  y  el FMI expondrá dicha al mundo dicha auditoria es mas creo que aqui en Argentina los grandes medios de comunicación lo taparan ""no sera visible al pueblo""",,,None,,,
MoreauLeopoldo,D,M,Frente de Todos,id_1211441054970458113,12/30/19 0:17,JAJAJAJAJAJA SOS EL PERFECTO PERONCHO PELOTUDO,"peroncho, pelotudo",,Hostility,No,No,No
SergioMassa,D,M,Frente de Todos,id_1233610840240201728,2/29/20 4:31,"Exelente Sergio...seguí para adelante no le des bola a los que no quieren ayudar, se viene una Argentina mejor!!!!",,,None,,,
,,,,id_1205103817659965441,12/12/19 12:35,Aumento la deuda un 57% de la que tomaron en 2015 Pasamos de un 40% de deuda en doláres a un 80% en doláres. Llevaron la deuda del 40% de los recursos de la PBA al 70% Complicaron la ecuación de la deuda tomando con privados en doláres  Deberán dar cuenta del caos q dejan Ineptos,ineptos,Plural,Hostility,No,No,No
elisacarrio,D,F,Juntos por el Cambio,id_1233950949418422272,3/1/20 3:03,Te vas ????👏👏👏👏,,,None,,,
elisacarrio,D,F,Juntos por el Cambio,id_1218353752832344064,1/18/20 2:05,Chinvenwenza porky,,,Hostility,No,No,No
mirtatundis,D,F,Frente de Todos,id_1234831443479683072,3/3/20 13:22,Vas seguir robando ! Ladrona,ladrona,,Hostility,No,No,No
gabicerru,D,F,Frente de Todos,id_1226268892227608576,2/8/20 22:17,"Hay que tener cara de hablar de la memoria de los demas, con cuantas cosas se le puede preguntar lo mismo a ustedes? Mmmm yo lo pensaria, porque poner algo para terminar perdiendo no me parece bueno.",,,Criticism,No,No,No
NicolasdelCano,D,M,PTS -Frente de Izquierda,id_1208024121466077185,12/20/19 13:59,Hola que acá en el Paraguay que los cenadores y diputado piensen así y ayuden a los más necesitados,,,None,,,
TotyFlores,D,M,Juntos por el Cambio,id_1221055717077127168,1/25/20 13:02,"Segura estoy de que así fue!!! De lo q digan los nuevos, somos muchos que no creemos nada!!!",,Other plural,Hostility,No,No,No
luispetri,D,M,Juntos por el Cambio,id_1210850047090409473,12/28/19 9:08,Dejá de mentir,,,Hostility,No,No,No
MartinLlaryora,D,M,Federal,id_1207855265594380289,12/20/19 2:48,"mañana de trabajo intenso en Muni Cba. Mesa multigubermental organizando PROG. DERECHO AL VERANO! Exc oportunidad de trabajo conjunto en beneficio de niños/as y adultos/as. Un verano feliz, igualitario. #CORDOBAENTRETODOS",,,None,,,
LEBasterra,D,M,Frente de Todos,id_1235874041740824581,3/6/20 10:25,"La equidad es mediocre, darle a cada cual lo que le corresponde de acuerdo a lo que produce es la verdadera justicia social. Son un gobierno de cientificos mediocres, que quiere embrutecer a los argentinos. No se lo vamo s a permitir. #VolvieronPeores #cinicos #Tractorazo","mediocres, cinicos",,Hostility,No,No,No
MoreauLeopoldo,D,M,Frente de Todos,id_1219010594147393536,1/19/20 21:35,"Es increíble q un tipo inteligente como vos, se exprese de esta manera. Creí q eras respetuoso de la memoria y la justicia.",,,Criticism,No,No,No
elisacarrio,D,F,Juntos por el Cambio,id_1218334222546538496,1/18/20 0:48,#viernesintratable sino van a leer los expedientes infórmense con una nota al menos  es una vergüenza también la liviandad de Pais. Penoso.,,,Criticism,No,No,No
juancabandie,D,M,Frente de Todos,id_1228285629341016069,2/14/20 11:51,Esta es una gran noticia!!! Ahora hay que impulsar una economía circular que impacte cada vez menos a los ambientes.,,,None,,,
mirtatundis,D,F,Frente de Todos,id_1228709011811373056,2/15/20 15:53,"Y sí, donando su sueldo a algunos ayudaría, pero...lo hará?",,,Criticism,No,No,No
,,,,id_1222353344599117824,1/29/20 2:58,En la DPN hace 11 años acefalos y hay unos cuantos okupas y está invisibilizada vaya a saber p q .,okupas,Other plural,Hostility,No,No,No
luispetri,D,M,Juntos por el Cambio,id_1226874926403084288,2/10/20 14:25,Eso estaría bien si él tuviera una política efectiva de seguridad. No la tiene. Y los perjudicados somos los bonaerenses. La fuerzas federales son más idóneas q las provinciales. Y así en coordinación ambas funcionaban mejor. Pero vinieron a destruir todo lo q estaba bien,,Other plural,Criticism,No,No,No
GladysMedinaOK,D,F,Frente de Todos,id_1232506258625875968,2/26/20 3:22,"Tambien acompaño la Diputada  la Legisladora Paula Galvan. La Fiesta conto con una concurrencia de 15.000 personas, las cuales vibraron con la actuacion del cantante Español, Dyango. Tambien se eligio la Reyna y el Rey de la Tercera Edad.",,,None,,,
,,,,id_1228672348913569792,2/15/20 13:28,".   la suba a los #jubilados y #AUH  ""Acompañar a los más desprotegidos es un imperativo moral y es una inversión pública en beneficio de la Argentina""",,,None,,,
LicDanielArroyo,D,M,Frente de Todos,id_1219304419902271491,1/20/20 17:03,"Daniel Arroyo ( ""Todos tienen que comer y todos tienen que comer bien""",,,None,,,
mirtatundis,D,F,Frente de Todos,id_1234831507627311104,3/3/20 13:22,Zarpada en cinica la Mirta!!!jajaja,cinica,,Hostility,No,No,No
MoreauLeopoldo,D,M,Frente de Todos,id_1208399175404134405,12/21/19 14:49,"Podes hablar correctamente y con datos? Aunque tu sueldo fuera la mínima, nos salís carísimo. Deja de hacer campaña, los hechos es que con la fórmula de Macri, le ganaban a la inflación uds les quitan a los que cobran $20000. Repito, nos salís caro",,,Criticism,No,No,No
MartinPerezTDF,D,M,Frente de Todos,id_1207041446341156869,12/17/19 20:54,#JuraMelella  Se encuentran en el acto de jura y en el.primer discurso del gobernador  los intendentes de Ushuaia  de Río Grande  y de Tolhuin,,,None,,,
JosefaMendo,D,F,Juntos por el Cambio,id_1220742351544389632,1/24/20 16:17,Lmao no sabéis ni como se hace un aborto y ya están chillando xDDDDDD,,,Criticism,No,No,No
